IDFolio,IDPersona,IDViaje,Motorizado
43065011,2,1,1
43065011,2,2,1
43065011,2,3,1
43065011,2,4,1
43065015,1,1,0
43065015,1,2,0
43065015,2,1,1
43065015,2,2,1
43065015,2,3,1
43065015,2,4,1
43046020,1,1,0
43046020,1,2,0
43046020,1,3,0
43046020,1,4,0
43046901,2,1,1
43046901,2,2,1
43046901,5,1,1
43046901,5,2,1
43046901,3,1,1
43046901,3,2,1
43046901,4,1,1
43046901,4,2,1
43046901,4,3,1
43046901,4,4,1
43046901,1,1,1
43046901,1,2,1
43046901,1,3,1
43046901,1,4,1
43046901,1,5,1
43046901,1,6,1
43046901,1,7,1
43046902,4,1,0
43046902,4,2,0
43046902,3,1,0
43046902,3,2,0
22082018,1,1,0
22082018,1,2,0
22082018,2,1,0
22082018,2,2,0
22082021,1,1,0
22082021,1,2,0
22082021,1,3,0
22082021,1,4,0
22082021,3,1,0
22082021,3,2,0
22082021,3,3,0
22082021,3,4,0
22082021,2,1,1
22082021,2,2,1
22082021,2,3,1
22082021,2,4,1
22082023,1,1,1
22082023,1,2,1
22082023,1,3,1
22082023,1,4,1
22082023,2,1,1
22082023,2,2,0
22082023,2,3,1
22082023,2,4,1
22082023,2,5,1
22005003,5,1,1
22005003,5,2,1
22005008,5,1,0
22005008,5,2,0
22005007,4,1,1
22005007,4,2,1
22005007,3,1,1
22005007,3,2,1
22065004,2,1,1
22065004,2,2,1
22072903,1,1,1
22072903,1,2,1
22072903,3,1,1
22072903,3,2,1
22072903,2,1,1
22072903,2,2,1
22079015,1,1,1
22079015,1,2,1
22079015,2,1,0
22079015,2,2,0
22005002,2,1,1
22005002,2,2,1
22005002,4,1,1
22005002,4,2,1
22005002,5,1,1
22005002,5,2,1
22005002,1,1,1
22005002,1,2,1
22005002,1,3,1
22005002,1,4,1
22005002,1,5,1
22005002,1,6,1
22005008,1,1,0
22005008,1,2,0
22005008,4,1,1
22005008,4,2,1
22005008,2,1,0
22005008,2,2,0
22005008,2,3,1
22005008,2,4,1
22005008,3,1,0
22005008,3,2,0
22005008,3,3,0
22005008,3,4,0
22082004,2,1,1
22082004,2,2,1
22082004,2,3,1
22082004,3,1,1
22082004,3,2,1
22082004,5,1,1
22082004,5,2,1
22082004,4,1,1
22082004,4,2,1
22079005,4,1,1
22079005,4,2,1
22079005,1,1,1
22079005,1,2,1
22079005,3,1,1
22079005,3,2,1
22079005,2,1,1
22079005,2,2,1
22079010,1,1,0
22079010,1,2,0
22079010,1,3,0
22079010,1,4,0
22079010,3,1,0
22079010,3,2,0
22079010,2,1,0
22079010,2,2,0
22079010,2,3,0
22079010,2,4,0
22072904,2,1,0
22072904,2,2,0
22079022,1,1,0
22079022,1,2,0
22079015,3,1,1
22079015,3,2,1
22072904,1,1,1
22072904,1,2,1
22072904,1,3,1
22072904,1,4,1
22072904,1,5,1
22072904,1,6,1
22072904,1,7,1
27013901,6,1,0
27013901,6,2,1
27013023,4,1,1
27013023,4,2,1
27013023,1,1,1
27013901,2,1,1
27013901,2,2,1
27013901,1,1,1
27013901,1,2,1
27013901,5,1,1
27013901,5,2,1
27013901,4,1,1
27013901,4,2,1
27013901,3,1,1
27013901,3,2,1
27013024,4,1,1
27013024,4,2,1
27013024,4,3,1
27013024,3,1,1
27013024,3,2,0
27013024,3,3,1
27013024,3,4,0
27013024,1,1,1
27013024,1,2,1
27013024,2,1,1
27013024,2,2,1
27013023,2,1,1
27013023,2,2,1
27013023,3,1,0
27013023,3,2,0
27013017,3,1,1
27013017,3,2,1
27013017,4,1,1
27013017,4,2,1
27013017,2,1,1
27013017,2,2,1
27013017,1,1,1
27013017,1,2,1
27013017,1,3,1
27013017,1,4,1
27013017,1,5,1
27013017,1,6,1
27013017,1,7,1
27013017,1,8,1
27013017,1,9,1
27013017,1,10,1
27013017,1,11,1
27013017,1,12,1
27013017,1,13,1
27013017,1,14,1
22093005,1,1,1
22093005,1,2,1
22093004,3,1,1
22093004,3,2,1
22093004,2,1,1
22093004,2,2,0
22093011,1,1,1
22093011,1,2,1
34002901,2,1,1
34002901,2,2,1
34002901,1,1,1
34002901,1,2,1
34002020,2,1,1
34002020,2,2,1
34008902,1,1,1
34008902,1,2,1
34002903,1,1,1
34002903,1,2,0
34008040,5,1,1
34008040,5,2,1
34008040,2,1,0
34008040,2,2,0
34008040,4,1,0
34008040,4,2,0
34008040,6,1,0
34008040,6,2,0
36004009,2,1,0
36004009,2,2,0
36004008,3,1,0
36004008,3,2,0
36004012,1,1,0
36004012,1,2,0
36004012,2,1,1
36004012,2,2,1
36004012,4,1,1
36004012,4,2,1
36004012,5,1,1
36004012,5,2,1
36004012,6,1,0
36004012,6,2,0
36004012,3,1,1
36004012,3,2,0
36004012,3,3,0
36004012,3,4,1
22089007,1,1,0
22089007,1,2,0
22089004,2,1,1
22089004,2,2,1
22089004,1,1,0
22089004,1,2,0
22089004,1,3,0
22089006,1,1,0
22089006,1,2,0
22093002,1,1,1
22093002,1,2,1
22072901,3,1,1
22072901,3,2,1
43062012,1,1,0
43062012,1,2,0
43062012,2,1,1
43062012,2,2,1
43094002,2,1,1
43094002,2,2,1
43094002,1,1,1
43094002,1,2,1
22005007,2,1,0
22005007,2,2,0
22005003,1,1,0
22005003,1,2,0
22005003,3,1,1
22005003,3,2,1
22072901,2,1,1
22072901,2,2,1
22072901,4,1,1
22072901,4,2,1
22072901,1,1,1
22072901,1,2,0
22072901,1,3,1
22072901,1,4,1
34008903,1,1,0
34008903,1,2,0
22072902,4,1,1
22072902,4,2,1
22072902,3,1,1
22072902,3,2,1
22072902,1,1,1
22072902,1,2,1
22072902,2,1,1
22072902,2,2,1
43094001,1,1,0
43094001,1,2,0
43094001,3,1,1
43094001,3,2,0
43094001,2,1,1
43094001,2,2,1
43094003,2,1,0
43094003,2,2,0
43094003,4,1,1
43094003,4,2,1
43094003,3,1,0
43094003,3,2,0
43094003,1,1,0
43094003,1,2,0
43094003,1,3,1
43094003,1,4,1
43094009,4,1,1
43094009,4,2,1
43094009,3,1,1
43094009,3,2,1
22065901,5,1,1
22065901,5,2,1
22065901,4,1,1
22065901,4,2,1
22065901,1,1,1
22065901,1,2,1
22065901,2,1,1
22065901,2,2,1
22065901,3,1,1
22065901,3,2,1
43129016,2,1,1
43129016,2,2,1
43129016,2,3,1
43129016,3,1,0
43129016,3,2,0
43129016,3,3,0
43129016,3,4,0
43129016,1,1,1
43129016,1,2,1
43129016,1,3,1
43129015,3,1,1
43129015,3,2,0
43129015,2,1,0
43129015,2,2,0
43129015,2,3,0
43129015,2,4,0
43129015,1,1,1
43129015,1,2,1
43129015,1,3,1
43129015,1,4,1
43129015,1,5,0
43129015,1,6,0
43129014,1,1,1
43129014,1,2,1
43129014,3,1,1
43129014,3,2,1
43129014,2,1,1
43129014,2,2,1
43129014,2,3,1
43129014,2,4,1
43129014,2,5,1
43129014,2,6,1
43132006,3,1,1
43132006,3,2,1
43132006,3,3,1
43132006,3,4,0
43132006,3,5,1
43132006,1,1,1
43132006,1,2,1
43132006,1,3,1
43132006,1,4,1
61002004,2,1,1
61002004,2,2,1
61002004,1,1,1
61002004,1,2,1
61002004,1,3,1
61002004,1,4,1
43135015,5,1,0
43135015,5,2,0
43135015,4,1,0
43135015,4,2,0
43135015,1,1,1
43135015,1,2,1
61002003,1,1,1
61002003,1,2,1
61002003,4,1,1
61002003,4,2,1
61002003,3,1,1
61002003,3,2,1
61002004,3,1,1
61002004,3,2,1
43129012,3,1,1
43129012,3,2,1
43129012,1,1,1
43129012,1,2,1
43062009,1,1,1
43062009,2,1,1
43062009,2,2,1
22005003,4,1,1
22005003,4,2,1
22005003,4,3,1
22005003,4,4,1
43132013,1,1,1
43132013,1,2,1
43132013,1,3,1
43132013,1,4,1
43132013,2,1,1
43132013,2,2,1
43132013,2,3,1
43132013,2,4,1
43132005,2,1,1
43132005,2,2,1
43132005,2,3,1
43132005,2,4,1
43132005,2,5,1
43132005,2,6,1
43132005,2,7,1
43132005,2,8,1
43132005,2,9,1
43132005,3,1,1
43132005,3,2,1
43132005,3,3,1
43132005,3,4,1
43132005,3,5,1
43132005,3,6,1
43132005,1,1,1
43132005,1,2,1
43132005,1,3,1
43132005,1,4,1
43132005,1,5,1
43132005,1,6,1
43132005,1,7,1
43132005,1,8,1
43132011,4,1,1
43132011,4,2,1
43132011,5,1,1
43132011,5,2,1
43132011,3,1,1
43132011,3,2,1
43132011,2,1,1
43132011,2,2,1
43132011,2,3,1
43132011,1,1,1
43132011,1,2,1
43132011,1,3,1
43132011,1,4,1
43132011,1,5,1
43135007,1,1,1
43135007,1,2,1
43135007,3,1,1
43135007,3,2,1
43135007,5,1,0
43135007,5,2,0
43135007,5,3,0
43135007,5,4,0
43135007,5,5,1
43135007,5,6,1
43135901,3,1,1
43135901,3,2,1
43135901,3,3,1
43135901,3,4,1
43135901,3,5,1
43135901,2,1,1
43135901,2,2,1
43135901,2,3,1
43135901,2,4,1
43135016,3,1,1
43135016,3,2,1
43135016,1,1,1
43135016,1,2,1
43135016,1,3,1
43135016,1,4,1
43135016,1,5,1
43135016,1,6,1
43135016,1,7,1
43135016,1,8,1
43135016,1,9,1
43135016,2,1,1
43135016,2,2,1
43135016,2,3,1
43135016,2,4,1
43135016,4,1,1
43135016,4,2,1
43135016,4,3,1
43135016,4,4,1
43062001,1,1,1
43065014,2,1,1
43065014,2,2,1
43065014,1,1,1
43065014,1,2,1
43065014,1,3,1
43065014,1,4,1
12007902,2,1,0
12007902,2,2,0
12007902,1,1,1
12007902,1,2,1
12007901,2,1,1
12007901,2,2,1
12007906,1,1,0
12007906,1,2,0
12007906,2,1,0
12007906,2,2,0
12007903,1,1,1
12007903,1,2,0
12007903,2,1,0
12007903,2,2,0
12007905,3,1,1
12007905,3,2,0
12007905,1,1,1
12007905,1,2,1
12007905,1,3,1
12007905,2,1,1
12007905,2,2,1
12007905,2,3,1
12007904,3,1,1
12007904,3,2,1
12007904,4,1,0
12007904,4,2,0
12007904,2,1,1
12007904,2,2,1
12007904,1,1,1
12007904,1,2,1
12007904,1,3,1
12007904,1,4,1
16052005,2,4,1
16052005,2,5,1
16052005,2,6,1
12044009,1,1,0
12044009,1,2,0
12044009,1,3,0
12044009,1,4,0
12044009,1,5,0
12044013,1,1,1
12044013,1,2,1
12044013,1,3,0
12044013,1,4,1
12044013,1,5,1
12044013,1,6,0
12044013,1,7,1
12044013,1,8,0
12044013,1,9,0
12044013,2,1,1
12044013,2,2,1
12044013,2,3,1
12044013,2,4,1
12044013,3,1,1
12044013,3,2,1
12044013,3,3,1
12044017,1,1,1
12044017,1,2,1
12044017,1,3,0
12044017,1,4,0
12044017,1,5,1
12044017,1,6,1
12044017,1,7,1
12044017,1,8,1
12044017,1,9,1
12044017,1,10,0
12044017,1,11,0
12044009,1,6,0
12044009,1,7,1
12044009,1,8,1
12044009,2,1,0
12044009,2,2,0
12044009,2,3,1
12044009,2,4,1
12044009,2,5,1
12044009,2,6,1
12044009,4,1,1
12044009,4,2,1
12044009,4,3,1
12044009,4,4,1
12044009,4,5,1
12044009,4,6,1
12048010,1,1,1
12048010,1,2,1
12048010,1,3,1
12048010,1,4,1
12048010,1,5,1
12048010,1,6,1
12048010,1,7,1
12048010,1,8,1
12048010,1,9,0
12048010,1,10,0
12048010,1,11,0
12048010,1,12,0
12048010,2,1,1
12048010,2,2,0
12048010,4,1,1
12048010,4,2,0
12048010,4,3,0
12048010,4,4,0
12048006,1,1,0
12048006,1,2,0
12048014,1,1,1
12048014,1,2,1
12048014,1,3,1
12048014,1,4,0
12048014,2,1,1
12048014,2,2,1
12048014,2,3,1
12041038,1,1,1
12041038,1,2,0
12041038,3,1,1
12041038,3,2,1
12041038,2,1,0
12041038,2,2,0
12044017,2,1,0
12044017,2,2,0
12044009,3,1,0
12044009,3,2,0
12044009,3,3,1
12044009,3,4,1
12044009,3,5,1
12044009,3,6,1
12048014,3,1,0
12048014,3,2,0
12048014,3,3,0
12048014,3,4,0
12048014,3,5,0
12048014,3,6,0
12048014,2,4,1
12048014,2,5,1
12044013,4,1,1
12044013,4,2,1
12044013,4,3,1
12044013,4,4,1
12048011,2,1,0
12048011,2,2,0
12048011,1,1,1
12048011,1,2,1
12048011,1,3,1
12048011,1,4,1
12048011,1,5,1
12048011,3,1,1
12048011,3,2,1
12048013,1,1,1
12048013,1,2,1
12048013,1,3,1
12048013,1,4,1
12048013,1,5,1
12048013,1,6,1
12048013,1,7,1
12048014,1,5,0
12048014,1,6,0
12048014,1,7,0
12048014,1,8,1
12044006,3,1,1
12044006,3,2,1
12044006,1,1,1
12044006,1,2,1
12044006,1,3,1
12044006,1,4,1
12044006,1,5,1
12044006,1,6,1
12044006,1,7,1
12044006,1,8,1
12044006,4,1,1
12044006,4,2,1
12044006,2,1,0
12044006,2,2,0
12044006,2,3,0
12044006,2,4,0
12041043,1,1,0
12041043,1,2,0
12041043,1,3,0
12041043,1,4,0
12041043,2,1,0
12041043,2,2,0
12041043,2,3,0
12041043,2,4,0
12041043,3,1,1
12041043,3,2,1
12041021,2,1,1
12041021,2,2,1
12041021,1,1,1
12041021,1,2,1
12051007,1,1,0
12051007,1,2,0
12051007,2,1,1
12051007,2,2,1
12051007,2,3,1
12051007,3,1,1
12051007,3,2,1
12051007,5,1,1
12051007,5,2,1
12051007,4,1,1
12051007,4,2,1
12051007,6,1,1
12051007,6,2,1
12044017,2,3,0
12044017,2,4,0
12044017,2,5,1
12044017,2,6,1
12044017,3,1,1
12044017,3,2,1
12044017,3,3,1
12044017,3,4,1
12032012,1,1,1
12032012,1,2,1
12032012,1,3,1
12032012,1,4,1
12032012,1,5,1
12032012,1,6,1
12032012,1,7,1
12032012,1,8,1
12032004,1,1,1
12032004,1,2,1
12032004,1,3,1
12032004,1,4,1
12032004,1,5,1
12032004,1,6,1
12032004,1,7,1
12032004,1,8,1
12032010,1,1,1
12032010,1,2,1
12032010,2,1,0
12032010,2,2,0
12051014,1,1,1
12051014,1,2,1
12051014,1,3,1
12051014,1,4,1
12051014,1,5,0
12051014,1,6,0
12051014,1,7,1
12051014,1,8,1
12051014,1,9,1
12051014,1,10,1
12051014,1,11,0
12051014,1,12,0
12032012,1,9,1
12048013,4,1,1
12048013,4,2,1
12048013,4,3,1
12048013,4,4,0
12048013,4,5,1
12048013,5,1,1
12048013,5,2,1
12048013,5,3,1
12048013,5,4,1
12048013,5,5,1
12032004,2,1,1
12032004,2,2,1
12032004,2,3,1
12032004,2,4,1
12032004,2,5,1
12032004,2,6,1
12032004,2,7,1
12032004,2,8,1
12032004,2,9,1
12032004,2,10,1
12032004,4,1,1
12032004,4,2,1
12032004,4,3,1
12032004,4,4,1
12032004,4,5,1
12032004,3,1,1
12032004,3,2,1
12032004,3,3,1
12032004,3,4,1
12032004,3,5,1
12051000,1,1,1
12051000,1,2,1
12051000,1,3,1
12051000,1,4,1
12051000,1,5,1
12051000,1,6,1
12051000,1,7,1
12051000,1,8,1
12051000,1,9,1
12051000,1,10,1
12051000,1,11,1
12051000,1,12,1
12051000,1,13,1
12051000,2,1,1
12051000,2,2,1
12051000,2,3,1
12051000,2,4,1
12051000,2,5,0
12051000,2,6,1
12051000,2,7,1
12051000,3,1,1
12051000,3,2,1
12051000,3,3,1
12051000,3,4,1
12051000,3,5,1
12051000,3,6,1
12051000,3,7,1
12048013,1,8,1
12048013,1,9,1
12048013,3,1,1
12048013,3,2,0
12048013,3,3,0
12048013,3,4,1
12048013,3,5,0
12048013,3,6,1
12032012,1,10,1
12032012,2,1,1
12032012,2,2,1
12032012,2,3,1
12054027,2,1,1
12054027,1,1,1
12054027,3,1,1
12032012,1,11,1
12032012,2,4,1
12032012,2,5,1
12032012,2,6,1
12032012,2,7,1
12054014,1,1,1
12054014,1,2,1
12054014,2,1,1
12054014,3,1,1
12054014,3,2,1
12032012,3,1,0
12032012,3,2,0
12032012,3,3,1
12032012,3,4,0
12032012,3,5,1
12032012,4,1,1
12032012,4,2,1
12051000,2,8,0
12051000,2,9,0
12051000,2,10,0
12051000,2,11,1
12051000,2,12,1
12051000,2,13,1
25025016,2,1,1
25025016,2,2,1
25035022,2,1,1
25035022,2,2,1
25035001,1,1,1
25035001,1,2,1
25035001,1,3,1
25035001,1,4,0
25035001,1,5,0
25035001,2,1,0
25035001,2,2,0
25025013,1,1,0
25025013,1,2,1
25025013,1,3,1
25025013,1,4,1
25025013,3,1,1
25025013,3,2,1
25025013,3,3,0
25025013,3,4,0
25025013,3,5,0
25025013,2,1,1
25025013,2,2,0
25025013,2,3,1
25025013,2,4,1
25025013,2,5,1
25025013,2,6,1
25035016,3,1,1
25035016,3,2,1
25035016,3,3,1
25035016,3,4,1
25035016,2,1,1
25035016,2,2,1
25035016,2,3,1
25038024,1,1,1
25038024,1,2,1
25038018,1,1,1
25038018,1,2,1
25038018,1,3,0
25038018,1,4,0
25038018,1,5,0
25038018,1,6,0
25038018,2,1,0
25038018,2,2,0
25038018,3,1,1
25038018,3,2,1
25038018,3,3,0
25038022,1,1,1
25038022,1,2,1
25038022,2,1,1
25038022,2,2,1
25038022,3,1,1
25038022,3,2,1
25038022,3,3,1
25038022,3,4,1
25042009,1,1,1
25042009,1,2,1
25042009,1,3,1
25042009,1,4,1
25042009,1,5,1
25042009,1,6,1
25042009,1,7,1
25042009,2,1,1
25042009,2,2,1
25042009,3,1,1
25042011,1,1,1
25042011,1,2,0
25042011,1,3,0
25042011,1,4,0
25042011,1,5,0
25042011,1,6,1
25042011,2,1,1
25042011,2,2,0
25042011,2,3,0
25042011,2,4,0
25042011,2,5,0
25042011,2,6,1
25042011,4,1,1
25042011,4,2,0
25042011,4,3,0
25042011,4,4,0
25042011,4,5,0
25042011,4,6,1
25042011,5,1,1
25042011,5,2,1
25042011,5,3,1
25042015,2,1,0
25042015,2,2,0
25042015,1,1,1
25042015,1,2,1
25042015,1,3,0
25042015,1,4,0
25042015,4,1,1
25042015,4,2,1
25042015,5,1,1
25042015,5,2,0
25042005,1,1,1
25042005,1,2,1
25042005,3,1,1
25042005,3,2,1
25042009,3,2,1
25042009,3,3,1
25042009,3,4,1
25042009,3,5,1
25042009,3,6,1
25042009,3,7,1
25042009,3,8,1
25025012,4,1,0
25025012,4,2,0
25025012,1,1,0
25025012,1,2,0
25025012,1,3,1
25025012,1,4,1
25025012,2,1,1
25025012,2,2,1
12032005,1,1,1
12032005,1,2,1
12032005,1,3,1
12032005,1,4,1
12032005,2,1,0
12032005,2,2,0
12054007,1,1,0
12054007,1,2,0
12054007,1,3,1
12054007,1,4,0
12054007,1,5,0
12054007,1,6,1
12054007,1,7,1
12054007,2,1,0
12054007,2,2,0
12054007,2,3,1
12054007,2,4,1
12054007,2,5,1
25025006,2,1,1
25025006,2,2,1
25025006,2,3,0
25025006,2,4,0
25025006,1,1,1
25025006,1,2,1
25025006,4,1,1
25025006,4,2,1
25025006,3,1,1
25025006,3,2,1
12054030,2,1,1
12054030,2,2,1
12054030,2,3,0
12054030,2,4,0
12054030,3,1,1
12054030,3,2,1
12054030,5,1,1
12054030,5,2,0
12054030,4,1,0
8011002,1,1,0
8011002,1,2,0
8011002,2,1,1
8011002,2,2,1
8011017,3,1,0
8011017,3,2,0
8023005,1,1,0
8023005,1,2,0
8023005,3,1,0
8023005,3,2,0
8023009,3,1,0
8023009,3,2,0
8023009,3,3,0
8023009,3,4,0
8023009,2,1,1
8023009,2,2,0
8023009,2,3,0
8023005,2,1,0
8023005,2,2,0
8023005,2,3,0
8023005,2,4,0
8023005,2,5,1
8023005,2,6,1
8023005,2,7,0
8023005,2,8,0
8023005,2,9,1
8023005,2,10,1
8023008,3,1,1
8023008,3,2,1
8023008,1,1,1
8023008,1,2,1
8023008,1,3,0
8023008,1,4,0
8023008,1,5,0
8015002,2,1,0
8015002,2,2,0
8015002,3,1,1
8015002,3,2,1
8015004,1,1,0
8015004,1,2,0
8015004,1,3,0
8015004,1,4,0
8015004,2,1,0
8015004,2,2,0
8011017,2,1,1
8011017,2,2,0
8011018,1,1,1
8011018,1,2,1
8011011,4,1,1
8011011,4,2,0
8011011,5,1,1
8011011,5,2,1
8011011,5,3,0
8011011,5,4,1
8011011,5,5,1
8011011,5,6,0
8011011,5,7,1
8011011,1,1,1
8011011,1,2,1
8011011,1,3,1
8011011,1,4,0
8011011,1,5,0
8011011,1,6,0
8011011,1,7,0
8011011,1,8,0
8015006,3,1,0
8015006,3,2,0
8015006,2,1,0
8015006,2,2,0
8015006,1,1,1
8015006,1,2,1
8015006,1,3,1
8015006,1,4,1
8015006,1,5,1
8015006,1,6,1
8008902,2,1,0
8008902,2,2,0
8008902,3,1,1
8008902,3,2,1
8008902,3,3,0
8008902,3,4,0
8015007,1,1,1
8015007,1,2,1
8008901,2,1,1
8008901,2,2,1
8008901,1,1,1
8008901,1,2,1
8008903,2,1,0
8008903,2,2,0
8008903,3,1,1
8008903,3,2,1
8008903,3,3,1
11002106,1,2,1
11002106,2,1,0
11002106,2,2,0
8007008,2,1,0
8007008,2,2,0
8007906,1,1,1
8007906,1,2,1
8007906,1,3,1
8007906,1,4,1
8007906,1,5,1
8007906,1,6,1
8007906,3,1,1
8007906,3,2,1
8007906,3,3,1
8007906,3,4,1
8007906,2,1,1
8007906,2,2,1
8007906,5,1,1
8007906,5,2,1
8007906,4,1,1
8007906,4,2,1
8007906,4,3,1
8007906,4,4,1
8008040,3,1,1
8008040,3,2,1
8008040,4,1,1
8008040,4,2,1
8008040,1,1,1
8008040,1,2,1
8008040,1,3,1
8008040,1,4,1
8008040,1,5,0
8008040,1,6,0
8007007,3,1,1
8007007,3,2,1
8007007,2,1,0
8007007,2,2,1
8005013,2,1,1
8005013,2,2,1
8005013,3,1,0
8005013,3,2,0
8005013,4,1,0
8005013,4,2,0
8005013,1,1,1
8005013,1,2,1
8015007,2,1,1
8015007,2,2,0
8015007,2,3,0
8015007,4,1,0
8015007,4,2,0
8015007,3,1,1
8015007,3,2,0
8015007,3,3,0
8015007,3,4,0
8005011,2,1,1
8005011,2,2,1
8005011,1,1,1
8005011,1,2,1
8005011,1,3,1
8005011,1,4,1
8005011,1,5,1
8005011,1,6,1
8005011,1,7,1
16084060,3,1,1
16084060,3,2,1
16084060,2,1,1
16084060,2,2,1
16084060,2,3,1
16084060,1,1,1
16084060,1,2,1
16084060,1,3,1
16084060,1,4,1
16084060,1,5,0
16084049,1,1,1
16084049,1,2,1
16084049,1,3,1
16084049,1,4,1
16084053,1,1,1
16084053,1,2,1
16084053,2,1,0
16084053,2,2,0
16084038,3,1,1
16084038,3,2,1
16084038,1,1,1
16084038,1,2,1
16084038,2,1,1
16084038,2,2,1
16084038,2,3,1
16084038,2,4,1
16084038,2,5,1
16084038,2,6,1
16082010,3,1,1
16082010,3,2,0
16082010,4,1,1
16082010,4,2,1
16082010,2,1,1
16082010,2,2,1
16082010,2,3,0
16082010,2,4,1
16082010,2,5,1
16082010,2,6,1
16082010,1,1,1
16082010,1,2,1
16082010,1,3,1
16082010,1,4,1
16082010,1,5,1
16082010,1,6,1
16082010,1,7,1
16082010,1,8,1
16082010,1,9,1
16082010,1,10,1
16082004,1,1,1
16082004,1,2,1
16056016,1,1,1
16056016,1,2,1
16056016,1,3,1
16056016,1,4,1
16043012,1,1,0
16043012,1,2,0
16056017,6,1,1
16056017,6,2,1
16056017,5,1,1
16056017,5,2,1
16056017,3,1,1
16056017,3,2,1
16056017,3,3,1
16056017,3,4,1
16056017,3,5,0
16056017,2,1,1
16056017,2,2,0
16056017,1,1,1
16056017,1,2,1
16056017,1,3,1
16056017,1,4,1
16056017,1,5,1
16056017,1,6,0
16056017,4,1,0
16056017,4,2,0
16056017,4,3,1
16056017,4,4,1
16056017,4,5,0
16056017,4,6,0
16056017,4,7,0
16052020,1,1,1
16052020,1,2,1
16052020,1,3,1
16052020,1,4,1
16052020,2,1,0
16052020,2,2,0
16052020,2,3,0
16052020,2,4,0
16082005,1,1,1
16082005,1,2,1
16082005,1,3,1
16082005,1,4,1
16082005,1,5,1
16043004,2,1,1
16043004,2,2,1
16043004,2,3,1
16043004,2,4,1
16043004,2,5,1
16043004,2,6,1
16043004,2,7,1
16043004,2,8,1
16043004,2,9,1
16043004,2,10,1
16043004,2,11,1
16043004,3,1,1
16043004,3,2,1
16043004,3,3,1
16043004,3,4,1
16043004,4,1,1
16043004,4,2,1
16043004,4,3,1
16043004,4,4,1
16043004,4,5,1
16043004,4,6,1
16043004,4,7,1
16043004,1,1,1
16043004,1,2,1
16043004,1,3,1
16043004,1,4,1
16043004,1,5,1
16043004,1,6,1
8005025,3,1,0
8005025,3,2,0
8005025,1,1,1
8005025,1,2,1
16043006,5,1,1
16043006,5,2,1
16043006,5,3,1
16043006,5,4,1
16043006,4,1,1
16043006,4,2,1
16043006,4,3,1
16043006,4,4,1
16043006,4,5,1
16043006,3,1,0
16043006,3,2,1
16043006,3,3,1
16043006,1,1,1
16043006,1,2,1
16043006,1,3,1
16043006,1,4,1
16043006,2,1,1
16043006,2,2,1
16043006,2,3,1
16043006,2,4,1
16043006,2,5,1
16043006,2,6,1
16043006,2,7,1
16043006,2,8,1
16043006,2,9,1
16043006,2,10,1
16043006,2,11,1
16043006,2,12,1
16043006,2,13,1
16043006,2,14,1
34011011,1,1,1
34011011,1,2,1
16082005,2,1,1
16082005,2,2,1
16082005,2,3,1
16082005,2,4,1
16056001,1,1,1
16056001,1,2,1
16056020,1,1,1
16056020,1,2,1
16056020,1,3,1
16056020,1,4,1
16056020,1,5,1
16056020,1,6,1
16056020,1,7,1
16056020,1,8,1
16056020,3,1,1
16056020,3,2,1
16056020,3,3,0
16056020,3,4,0
16056020,2,1,0
16056020,2,2,0
34014014,3,1,0
34014014,3,2,0
34014014,3,3,1
34014014,3,4,1
34003026,1,1,0
34003026,1,2,0
34003025,1,1,0
34003025,1,2,0
34003020,1,1,0
34003020,1,2,0
34003018,5,1,0
34003018,5,2,0
34003018,4,1,1
34003018,4,2,1
34003018,2,1,1
34003018,2,2,1
34003018,1,1,1
34003018,1,2,1
34003018,1,3,1
34003018,1,4,1
34003018,3,1,0
34003018,3,2,0
34003018,3,3,0
34003018,3,4,0
34003018,3,5,0
34003018,3,6,0
34014023,1,1,0
34014023,1,2,0
34014023,1,3,1
34014023,1,4,1
34014023,1,5,0
34014023,1,6,0
34014028,2,1,0
34014028,2,2,0
34014006,2,1,1
34014006,2,2,1
34014006,3,1,0
34014006,3,2,0
34014006,1,1,1
34014006,1,2,1
34014006,1,3,0
34014006,1,4,0
34011008,2,1,0
34011008,2,2,0
34011008,3,1,1
34011008,3,2,1
34011008,1,1,1
34011008,1,2,1
34011007,1,1,0
34011007,1,2,0
34011007,4,1,1
34011007,4,2,0
34011007,3,1,1
34011007,3,2,0
34011007,3,3,1
34011007,3,4,1
34011007,5,1,1
34011007,5,2,1
34011007,5,3,1
34011007,5,4,1
34011007,2,1,1
34011007,2,2,1
34011005,4,1,0
34011005,4,2,0
34011005,2,1,0
34011005,2,2,0
34011005,2,3,0
34011005,2,4,0
34011005,3,1,1
34011005,3,2,1
34011005,1,1,1
34011005,1,2,1
34011005,1,3,1
34011005,1,4,1
34011005,1,5,1
34018037,4,1,0
34018037,4,2,0
34018037,3,1,1
34018037,3,2,1
34018037,2,1,1
34018037,2,2,1
34018037,1,1,0
34018037,1,2,0
34018029,2,1,0
34018029,2,2,0
34018029,3,1,1
34018029,3,2,1
34018029,1,1,1
34018029,1,2,1
34018029,1,3,1
34018029,1,4,1
34018029,1,5,1
34018033,1,1,1
34018033,1,2,1
34018033,3,1,1
34018033,3,2,1
34021916,2,1,0
34021916,2,2,0
34021915,2,1,1
34021915,2,2,1
34021915,3,1,1
34021915,3,2,1
34021915,3,3,1
34021915,3,4,1
34021915,1,1,0
