IDFolio,Factor,DiaEncuesta,DiaEncuestaHogar
200909,91.96766698911793,Martes,2
200980,31.650323958884655,Martes,2
201012,31.650323958884655,Miércoles,3
201113,64.08103876311701,Martes,2
201116,33.031011472785565,Martes,2
201274,49.693500766941746,Martes,2
201289,45.96078395396018,Miércoles,3
201290,31.61696463049555,Miércoles,3
201295,45.96078395396018,Miércoles,3
201342,31.61696463049555,Jueves,4
201346,37.04377777094175,Martes,2
201354,37.04377777094175,Martes,2
201360,82.0558864186193,Martes,2
201383,37.04377777094175,Martes,2
201384,45.96078395396018,Martes,2
201393,49.693500766941746,Miércoles,3
201628,35.72083806383308,Miércoles,3
202033,15.40631293622216,Martes,2
202040,15.40631293622216,Martes,2
202067,15.40631293622216,Martes,2
202140,30.840285321162852,Martes,2
202174,23.199734042302932,Martes,2
202175,23.199734042302932,Martes,2
202176,23.199734042302932,Martes,2
202177,23.199734042302932,Martes,2
202235,96.44592785719976,Martes,2
202271,32.99921208746341,Martes,2
202335,63.383719634196844,Martes,2
202344,30.24541626513052,Miércoles,3
202346,32.99921208746341,Miércoles,3
202378,32.99921208746341,Martes,2
202380,63.383719634196844,Martes,2
202384,33.07435925687059,Martes,2
202543,102.17144465886506,Martes,2
202618,20.691342269916426,Miércoles,3
202655,20.691342269916426,Miércoles,3
202703,22.70586426823953,Martes,2
202745,20.691342269916426,Miércoles,3
202819,10.925482243820024,Martes,2
202904,10.925482243820024,Martes,2
202992,10.925482243820024,Martes,2
203040,21.96446339092537,Jueves,4
203276,10.925482243820024,Jueves,4
203277,10.925482243820024,Jueves,4
203291,21.96446339092537,Martes,2
203374,29.386546864853763,Martes,2
203376,76.89326743751813,Martes,2
203395,36.15205192690704,Martes,2
203414,46.18787433370046,Martes,2
203612,29.44981761837696,Martes,2
203636,67.85784752279778,Martes,2
203660,33.34300898129349,Martes,2
203691,30.570391645326918,Martes,2
203696,57.993146776189654,Martes,2
203757,29.44981761837696,Martes,2
203764,30.570391645326918,Jueves,4
203767,29.44981761837696,Martes,2
203967,22.89809896559825,Miércoles,3
204054,22.89809896559825,Martes,2
204131,29.83269111784491,Miércoles,3
204134,29.83269111784491,Miércoles,3
204161,20.408261079648486,Miércoles,3
204169,26.87963395833287,Miércoles,3
204177,29.83269111784491,Miércoles,3
204195,20.408261079648486,Miércoles,3
204196,26.87963395833287,Martes,2
204211,20.408261079648486,Martes,2
204222,20.408261079648486,Miércoles,3
204224,130.91030793676168,Miércoles,3
204231,29.83269111784491,Miércoles,3
204242,29.83269111784491,Miércoles,3
204243,29.83269111784491,Miércoles,3
204515,20.408261079648486,Martes,2
204517,26.87963395833287,Miércoles,3
204520,26.87963395833287,Jueves,4
204531,20.408261079648486,Miércoles,3
204714,49.629437960607355,Martes,2
204716,22.561715560017575,Jueves,4
204720,28.858024829668075,Jueves,4
204818,28.858024829668075,Jueves,4
204819,22.561715560017575,Jueves,4
204865,109.43416724545854,Jueves,4
204870,54.27142567444559,Miércoles,3
204975,76.01738489476462,Miércoles,3
204982,22.28690233135123,Miércoles,3
204999,32.683284024377606,Jueves,4
205155,22.28690233135123,Martes,2
205304,76.01738489476462,Martes,2
205305,45.66175346299284,Miércoles,3
205306,45.66175346299284,Miércoles,3
205329,22.28690233135123,Miércoles,3
205747,39.83661357413377,Martes,2
205800,28.468160907044098,Miércoles,3
205803,34.591531699846314,Miércoles,3
205982,26.868624520755763,Jueves,4
206216,41.24023803933078,Jueves,4
